OBJECTID,FACILITYID,INSTALLDATE,HIGHELEV,INVERT,INVERTELEV,RIMELEV,CVTYPE,WALLMAT,MHTYPE,CONDITION,CUTDEPTH,FLOWDIR,LINED,GPSDATE,WATERTYPE,LOCDESC,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,SUMFLOW,LASTUPDATE,LASTEDITOR,geometry,ResourceID
2275,MH-2276,000000,,8,684.1800000000001,692.1800000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:705.627,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.14808863272214 41.781097321925515),45b93e8e-915d-474d-9d74-6869ae550c07
2276,MH-2277,000000,,10,681.45,691.45,,Concrete (Non-Reinforced),Drop,,,,,,Sewage,Elevation:701.9186,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.14796484476564 41.78424171542345),e446d82d-ab8a-41a4-b893-b0ae35f3cf98
2277,MH-2278,000000,,6,685.6800000000001,691.6800000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:693.5469,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.15140214463884 41.782955191613574),eedf8e00-04e2-4ad6-b401-941150eb6560
2278,MH-2279,000000,,11,662.2299999999999,673.2299999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:673.6467,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.14801321616793 41.771781629209045),60181e9c-e8b4-4d3c-a28c-da81a2d2d2c9
2279,MH-2280,000000,,11,661.3729999999999,672.3729999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:668.2,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.1479935816895 41.77069775679898),0d53adb4-feaf-44a2-bc90-66e1befc52f7
2280,MH-2281,000000,,17,671.35,688.35,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:688.0129,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.1510356154552 41.77829243820084),4b3a057a-2ad5-4833-b8cc-4a1d4550b2c0
2281,MH-2282,19630101,,8,669.14,677.14,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:675.8105,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.15118195411192 41.775179633372794),1d65b46b-a7fa-424c-90f4-8ae45f36efba
2282,MH-2283,000000,,7,664.55,671.55,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:669.9117,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.15027392293031 41.77188336528441),2a5edf93-adec-4e0d-9a0e-222131edd9a4
2283,MH-2284,000000,,11,661.86,672.86,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:673.1429,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.14801807125046 41.77161041924492),7551540b-990c-4757-9e8e-ea3df42a394c
2284,MH-2285,000000,,7,695.12,702.12,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:701.8597,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.16195247235412 41.776731876698015),4a85306b-7356-4439-a48e-5d071d332cff
2285,MH-2286,000000,,9,693.95,702.95,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:702.6926,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.16009513280801 41.7764876432645),a9e54c9d-3669-4f07-b4af-ae9c382fb9a9
2286,MH-2287,000000,,6,695.88,701.88,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:702.3213,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.16102627145558 41.77717191443621),281615b9-0d2b-4098-a7a6-22711bf889f3
2287,MH-2288,000000,,11,692.61,703.61,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:703.9288,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.1602053757593 41.775546704196515),13aedbeb-eef7-49c6-a28d-fcdf1c45a6c9
2288,MH-2289,19920101,,5,697.46,702.46,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:703.0663,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.16191939404898 41.77447844260238),e22cb042-4a39-441f-8cde-874e597bae42
2289,MH-2290,000000,,11,693.6899999999999,704.6899999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:703.8621,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.16357400973082 41.77476867097779),407fa16b-5625-4efd-a2c5-4c45f8cede67
2290,MH-2291,000000,,9,695.1700000000001,704.1700000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:704.1747,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.15868897216149 41.77741613831272),a4001f3e-2df7-4fc2-a0bd-ffaaf1091c78
2291,MH-2292,000000,,10,676.4,686.4,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:685.6218,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.15757149015306 41.772145733854074),e8edbcfe-eebf-4e08-965d-c31b01169f94
2292,MH-2293,000000,,13,669.2,682.2,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:681.9719,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.1546807783772 41.77209365949716),8570c4b9-4b30-4e35-ae01-ba2fd58fc876
2293,MH-2294,000000,,9,688.98,697.98,,Concrete (Non-Reinforced),Drop,,,,,,Sewage,Elevation:697.906,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.158019336082 41.77321670184609),f72accf8-ce65-4006-bb5e-aecf6be2ab2d
2294,MH-2295,000000,,14,685.1800000000001,699.1800000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:698.0655,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.1546225895378 41.77311426157669),ddc87089-8937-422c-ae68-5b6dd3011e52
2295,MH-2296,000000,,10,683.23,693.23,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:692.0875,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.15292436628478 41.773068905906456),3666f00b-2543-449e-947e-10023a7f60d0
2296,MH-2297,000000,,0,0,0,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:693.4712,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.15290034402905 41.7735691843447),b9da85b8-aa2e-4023-aa8c-8deae4fb4f57
2297,MH-2298,000000,,7,692.79,699.79,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:699.8883,True,True,Our Agency,Our Agency,,20150518121122,Esri,POINT (-88.15459618722959 41.77374961199525),d0e659c1-b74c-4cec-a20a-529ca83c62f4
2298,MH-2299,000000,,8,690.62,698.62,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:698.2401,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.15620252441437 41.77411295308302),26127470-2e14-4088-b120-0c0b4e1c432c
2299,MH-2300,000000,,7,693.26,700.26,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:699.8766,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.15784646266412 41.77431405382518),1d640722-ece4-47c2-97e0-4428415c6a8d
2300,MH-2301,000000,,8,694.0799999999999,702.0799999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:701.9796,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.1561876470359 41.775309448132354),b8d10bfc-50fe-4884-b682-34c8e0a50a32
2301,MH-2302,000000,,8,689.52,697.52,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:696.5816,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.15451539507539 41.77526344292646),9c22dacb-5a9d-4a9b-9c10-a00a836d6aba
2302,MH-2303,000000,,8,680.85,688.85,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:690.1165,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.150850530655 41.77934239294354),096a026d-0d66-4b65-bb4a-ba6faa26d511
2303,MH-2304,000000,,8,680.6,688.6,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:691.9065,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.15081385170302 41.779373702432615),b7ca5323-f304-4987-9498-71b25ce674bd
2304,MH-2305,000000,,3,698.45,701.45,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:700.0093,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.15437316438071 41.77844662271732),33f2b310-76f6-4ff6-9dae-d081d92d0308
2305,MH-2306,000000,,8,698.26,706.26,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:705.9994,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.15743257842487 41.77668052969047),d988640f-c3b4-4f56-902f-dfc1cec08cd7
2306,MH-2307,000000,,7,683.3900000000001,690.3900000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:690.5707,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.15187376473226 41.77720166919189),a413dd95-57df-4e95-a945-3df4ca5154d1
2307,MH-2308,000000,,9,678.58,687.58,,Concrete (Non-Reinforced),Drop,,,,,,Sewage,Elevation:687.2853,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.15099027404483 41.777162862081276),90f5529c-5a0c-4905-805d-7777e7dabfd7
2308,MH-2309,000000,,6,665.33,671.33,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:672.0033,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.15155395897048 41.7709871031413),fbe61f90-3803-4e5a-9570-879f6bbdfe50
2309,MH-2310,19940101,,8,674.38,682.38,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:679.8451,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.1528661913156 41.76995708926915),311cd73f-ee6c-49d0-8fc7-2494ee00bb85
2310,MH-2311,19930101,,10,690.45,700.45,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:700,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.16594679379527 41.78017326432831),48c29ee4-4776-448d-a161-b7bb6bd95bbf
2311,MH-2312,19870101,,5,684.62,689.62,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:689.9529,True,True,Private,Private,,20150518121123,Esri,POINT (-88.16257697517491 41.78387139142654),86dc4f16-93f0-49d9-83fd-b40ab62eedcc
2312,MH-2313,000000,,16,675.5200000000001,691.5200000000001,,Concrete (Non-Reinforced),Drop,,,,,,Sewage,Elevation:691.5555,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.1530482490848 41.78024736927341),5444e863-40a7-41e3-b5b7-0f6841b2448a
2313,MH-2314,19630101,,10,687.326,697.326,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:697.2171,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.15257172403466 41.78386166356523),e45116dc-8a90-4b9e-8c8e-232e008150e2
2314,MH-2315,19750101,,8,690.61,698.61,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:700.3914,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.15353546931831 41.78423668764767),f002bbb4-35b7-46e8-b7ae-9ac26eafb238
2315,MH-2316,19750101,,7,686.09,693.09,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:693.6844,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.1538931223387 41.78214416122473),44dce82a-3ab9-4754-a675-65893d9eab08
2316,MH-2317,19930101,,12,688.4499999999999,700.4499999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:700.0033,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.1652764748306 41.78077312236564),daed5a33-ab36-4a5d-8d33-449ccb45a67e
2317,MH-2318,19630101,,20,670,690,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:692.3301,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.1510353547125 41.77985279971929),399a5ef6-e675-43e3-bb07-b64bebc1f4fc
2318,MH-2319,19920101,,3,692.62,695.62,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:697.7483,True,True,Private,Private,,20150518121123,Esri,POINT (-88.1635883985776 41.7821112892026),e35ec7f2-89bc-4502-8ed9-2e873be7a9dc
2319,MH-2320,19850101,,8,690.5500000000001,698.5500000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:697.3942,True,True,Private,Private,,20150518121123,Esri,POINT (-88.1624511196579 41.782261995066726),509e886c-b72f-4f57-a252-04e0e8ddbc6d
2320,MH-2321,19930101,,5,694.96,699.96,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:700.0263,True,True,Private,Private,,20150518121123,Esri,POINT (-88.16559390793952 41.7801725848826),1b27c12d-0ba5-454e-8dd9-dc88fc4c14dc
2321,MH-2322,000000,,7,664.99,671.99,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:671.7459,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.1492826397933 41.771543077995474),97438b5a-0129-4105-a2f4-79df6fe93e07
2322,MH-2323,000000,,6,694.37,700.37,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:701.7969,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.15946852046575 41.774080951389934),8bc37ee5-d6f4-4321-9b01-262c54058ade
2323,MH-2324,000000,,14,678.47,692.47,,Concrete (Non-Reinforced),Drop,,,,,,Sewage,Elevation:691.7708,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.16590757813672 41.78283008192408),75a9ae83-7016-4bb8-afd8-9f780793321d
2324,MH-2325,19850101,,7,683.08,690.08,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:690.0016,True,True,Private,Private,,20150518121123,Esri,POINT (-88.16044454144182 41.78334071486335),1ae2ea47-acdf-4ad7-848f-8fb9296182f0
2325,MH-2326,19760101,,31,663.91,694.91,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:693.6309,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.17684425976216 41.78123166374709),3dd863d3-6b61-408b-a951-c2130c2bd4cd
2326,MH-2327,000000,,14,670.815,684.815,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:683.851,True,True,Our Agency,Our Agency,,20150518121123,Esri,POINT (-88.16976238806271 41.783607758037626),b58d9836-a08a-4a0e-acfb-a3a6c415a5ec
2327,MH-2328,000000,,15,669.16,684.16,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:683.5621,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17170421583943 41.7830221201965),c9fb9234-ed60-4581-b38c-ab194afeb1b8
2328,MH-2329,19780101,,23,665.7719999999999,688.7719999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:689.9445,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17134118904866 41.773783608698615),8522a526-ab3b-49fc-95b9-a77bd99a6622
2329,MH-2330,000000,,12,664.23,676.23,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:675.9387,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.16798478764431 41.77473191129446),f6b66a72-e347-45d6-9847-eb3444083540
2330,MH-2331,000000,,18,658.996,676.996,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:673.4584,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17177114872463 41.779760528720836),4b1f7665-1ba0-4ced-810d-60f72834783a
2331,MH-2332,000000,,18,659.333,677.333,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:673.7637,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17191049226491 41.78069796214738),361424b8-3dae-4e19-ae0a-c1852a7852cd
2332,MH-2333,19760101,,23,671.32,694.32,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:694.7138,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.18135809394731 41.78300418413693),4a376f37-a679-4598-be9e-14fc2832fb95
2333,MH-2334,000000,,0,657.464,657.464,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:684.0003,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17292911068724 41.782461766530886),7b20855a-65c2-41d7-aa44-f2f53f7ba23d
2334,MH-2335,19760101,,11,680.74,691.74,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:691.7734,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17141467580232 41.77784846713024),7b00b1d4-0eca-4772-8fb0-b08a57f8eed8
2335,MH-2336,19760101,,7,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:688.2549,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17092786814524 41.777634730588765),617bca76-9c7d-4fed-9d99-14d7334d498d
2336,MH-2337,19690101,,12,680.64,692.64,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:692.9264,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17173784140563 41.77773835388011),d15431fe-b507-4a81-b2d9-1289a37f3711
2337,MH-2338,19690101,,12,686.09,698.09,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:698.0982,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17347101331711 41.776831727303964),803bc628-1fa1-42c1-8c2f-d9f51c47b2ba
2338,MH-2339,19770101,,8,699.05,707.05,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:701.5581,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17836552805858 41.777421905168595),336f3586-376a-4936-89bf-7b77f61c327d
2339,MH-2340,19710101,,9,694.6500000000001,703.6500000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:703.9738,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.1810583443487 41.77700617670591),1cdc39a9-5cc9-481e-ae20-55e2ee2e6cc4
2340,MH-2341,000000,,10,0,10,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:705.7572,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.18221727506088 41.775369957634425),a4bf4dc1-67d8-4207-b46e-30d8a257c162
2341,MH-2342,000000,,8,691.2099999999999,699.2099999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:699.5588,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17920060580185 41.7746915045936),86f188ca-a5bb-4d5b-82aa-585fe6754b4b
2342,MH-2343,19720101,,10,686.88,696.88,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:696.3779,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17991501245824 41.77217230332206),8d1254e4-0c85-4c84-bc55-fac8c39fae1b
2343,MH-2344,19800101,,12,688.2,700.2,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:699.8508,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.18320033234713 41.77119544311581),e574f615-3fbb-4eea-94db-8ff5dd7aa082
2344,MH-2345,19720101,,9,691.3100000000001,700.3100000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:699.9997,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.18194073733387 41.77331122244582),50879fe7-3325-44d6-86c2-5c1a4e1fdddb
2345,MH-2346,19720101,,10,685.81,695.81,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:695.9761,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17908109380053 41.773114545354154),bd2bc5a5-4c9c-4831-ba4f-c80d0abfc14d
2346,MH-2347,19720101,,12,681.79,693.79,,Concrete (Non-Reinforced),Drop,,,,,,Sewage,Elevation:693.837,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.1785500114823 41.77210417054833),04c41712-7dbc-47f7-a93b-ff71eef0f83e
2347,MH-2348,19680101,,18,674.41,692.41,,Concrete (Non-Reinforced),Drop,,,,,,Sewage,Elevation:692.5903,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17846629156531 41.77176455818019),c7d30df1-069b-45e9-be33-8d809c434c94
2348,MH-2349,19720101,,10,682.3599999999999,692.3599999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:692.4814,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17761970006553 41.77234841673875),f65d451d-dc52-4436-aec4-62e0d82c3b22
2349,MH-2350,19780101,,11,679.11,690.11,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:689.9982,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.1725369213849 41.77256812103648),77ad7a3c-a15d-4ee2-a579-7a920c8a028b
2350,MH-2351,19780101,,8,685.25,693.25,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:692.0131,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17384349809831 41.773475017257525),a49ab360-0683-4a35-8471-09b0b5a26444
2351,MH-2352,19780101,,12,682.2700000000001,694.2700000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:693.9409,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.1726277883809 41.77465760278833),443ac9b4-234a-437b-87ba-69bfdebcdb3a
2352,MH-2353,19780101,,9,679.5500000000001,688.5500000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:688.2998,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17017741835691 41.77411895023009),5c3f5922-845c-4973-ae9f-4a2fb977bb90
2353,MH-2354,19830101,,10,670.1700000000001,680.1700000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:680.0287,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.16754904844642 41.77307227866796),5cb734ef-cd06-4d07-88bd-aa72f35d5a46
2354,MH-2355,19660101,,11,680.94,691.94,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:692.1249,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17472183032042 41.76949486336058),59c001c9-fa7b-46a7-ad2e-ef7d2ad0a9dc
2355,MH-2356,19680101,,7,0,7,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:686.7205,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17711956686489 41.769784288010676),3253a630-d032-41fd-871d-d53e2fb1b7f5
2356,MH-2357,19680101,,8,0,8,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:690.1211,True,True,Our Agency,Our Agency,,20150518121124,Esri,POINT (-88.17816546205239 41.77083231902455),20717485-7a9f-4fe5-8f79-a9c0a94a773a
2357,MH-2358,19680101,,9,686.7299999999999,695.7299999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:688.5354,True,True,Our Agency,Our Agency,,20150518121125,Esri,POINT (-88.17840898752561 41.76948466650009),a9edfeb9-dc42-4e47-aaf1-9c8ad8d6978d
2358,MH-2359,19700101,,11,684.4799999999999,695.4799999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:695.6616,True,True,Our Agency,Our Agency,,20150518121125,Esri,POINT (-88.18140602747106 41.76985849536624),4f8358ac-9939-4386-a3a0-e8c9a63b06db
2359,MH-2360,19660101,,16,677.02,693.02,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:693.941,True,True,Our Agency,Our Agency,,20150518121125,Esri,POINT (-88.17357936208994 41.77002015958366),898bbcbe-c18b-4f1b-99e8-77260c9b0178
2360,MH-2361,19860101,,5,692.34,697.34,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:697.6053,True,True,Private,Private,,20150518121125,Esri,POINT (-88.18235173502372 41.769874674571255),a8e63756-2e8e-4534-b357-61b599bafc1e
