OBJECTID,FACILITYID,FACILITYNAME,LARGEMETER,INSTALLDATE,LOCDESC,ROTATION,ACCOUNTID,LOCATIONID,CRITICAL,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,SUMFLOW,LASTUPDATE,LASTEDITOR,geometry,ResourceID
6909,124289,,,,80 Green Valley Dr ,,,32012,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17116917124798 41.77427840695192),8ccc9908-558d-49e7-b5f0-1ffdae73c2a7
6910,124290,,,,89 Claremont Dr ,,,32034,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17055220319502 41.77406844830849),57e8c8c2-ed8e-40c9-ad8c-9d4916038935
6911,124291,,,,85 Green Valley Dr ,,,31980,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17180962684289 41.77406057648329),790fe909-9e0d-46b3-92da-a950dddd725b
6912,124292,,,,90 Ventura Ct ,,,32594,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.1722502971582 41.773756575858265),ba618f88-a4ce-4c19-adf3-5e3340f6fb04
6913,124293,,,,5 S River Rd ,,,32902,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17562096543149 41.77384459447129),7472b936-3912-4fb9-abd2-9b46dd9ff520
6914,124294,,,,1334 Sunnybrook Dr ,,,32892,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.176946461269 41.773742484510045),3791d043-13fa-4b32-8626-fed54d11ceaf
6915,124295,,,,1358 Sunnybrook Dr ,,,32884,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17797634186309 41.773687245229155),2148be3a-f926-4a15-8922-b54eddba1b3d
6916,124296,,,,91 Fresno Ct ,,,32624,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.1742102659325 41.7735997031489),00581368-305c-4ca7-a917-5c83a6d58052
6917,124297,,,,4 S Birchwood Dr ,,,32876,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17895607485161 41.77357638317144),b39e3538-52cd-45e5-abd9-72bfeb834d97
6918,124298,,,,94 S River Rd ,,,32634,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17481076414468 41.77349335210225),57a9a74b-cadc-4b8d-97ed-00fdb0f5be80
6919,124299,,,,98 Fresno Ct ,,,32618,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.1735209035376 41.77333754254754),027ebfa3-b5ca-4e6e-a10e-14c9659c7f2b
6920,124300,,,,102 Claremont Dr ,,,32064,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.16980394460097 41.77337177874296),ef2dbea3-2e0b-4b6b-b516-43d6f6515047
6921,124301,,,,105 S Stauffer Dr ,,,32080,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.1692259559492 41.773321095143274),43b4e900-881e-4bfd-9bcd-fc9047b43d20
6922,124302,,,,101 Claremont Dr ,,,32040,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17040059279454 41.77331260274349),b42217f6-6d18-450b-9efe-68168e6810ee
6923,124303,,,,1086 Pomona Ct ,,,32098,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.16737943600053 41.77293598695194),319192eb-3393-4845-b036-18a6ca470d16
6924,124304,,,,1441 Encina Dr ,,,33640,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.18097437245038 41.77301909760674),102e317e-1e45-4b7f-87be-d1e5d21fb20e
6925,124305,,,,116 Linden Ct ,,,32936,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17741515251933 41.773004351916775),bb05226f-7a2a-4464-9610-1c3feee045a1
6926,124306,,,,106 Green Valley Dr ,,,32000,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17103969154331 41.7730586420835),1acca0e1-9b98-4a1d-a72f-cfba8d04745c
6927,124307,,,,16 S Birchwood Dr ,,,32956,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17882707500445 41.77300942412922),fe2f6465-e55b-4e68-bf51-00b4d5cb6e03
6928,124308,,,,106 Ventura Ct ,,,32586,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17232661255412 41.77289913628295),b741bb7b-20b4-4d41-88ee-06a3419a51a9
6929,124309,,,,110 S River Rd ,,,33042,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17479497722846 41.77279416861863),58e80625-a4e6-4952-8f28-cf1d452cda10
6930,124310,,,,122 Linden Ct ,,,32934,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17737284244676 41.77279266654774),24f781b3-83e3-4ebb-a4c5-e02a7c288351
6931,124311,,,,111 S River Rd ,,,32910,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17552294818506 41.77282245457784),40fc95d1-4bb1-4489-9397-4ce3ea5e0904
6932,124312,,,,1091 W Jefferson Av ,,,32106,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.16771382294975 41.77256706528574),ea93707b-2d04-46de-b155-a44d03fcb666
6933,124313,,,,1149 W Jefferson Av ,,,32052,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.16925565705142 41.7723261584427),7c8e85ad-7249-4525-8885-80f476613084
6934,124314,,,,1224 Wilshire Dr ,,,32642,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.1736321295481 41.7723800714842),7cb33209-dae6-4aa2-ba9d-20b2d0adfc3d
6935,124315,,,,1316 Wilshire Dr ,,,32996,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17607863848151 41.77223586468176),f28061dc-38d7-4785-a345-152b44e75025
6936,124316,,,,122 Encina Dr ,,,33654,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17960159919825 41.772131015940296),6e3f8ca8-05c6-481a-89e8-eb740b6189ab
6937,124317,,,,205 Willoway Dr ,,,35082,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.16770208970587 41.77202490654715),1964380f-8062-4472-a74f-c09cb9e8920c
6938,124318,,,,123 Encina Dr ,,,33668,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.1802580453092 41.77208082645313),c415a632-b4f2-4fbf-b2a4-6ca70cc59087
6939,124319,,,,111 Waterford Ct ,,,33706,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.18131325667483 41.77191280141552),b129b365-8ea6-4b2f-a832-3d416061bacf
6940,124320,,,,165 S River Rd ,,,33002,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.1754515567985 41.7719237801822),19d9819c-f79c-4ab3-8f7e-1f3c418578f9
6941,124321,,,,134 Encina Dr ,,,33658,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17933977755001 41.771703103804526),7f94934d-95ce-41d4-8bea-34916e498172
6942,124322,,,,205 Green Valley Dr ,,,32578,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17148578469643 41.7715846103878),6330e04d-5ead-4ec9-8c0b-03ba57b7b1f9
6943,124323,,,,1324 W Jefferson Av ,,,33028,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17628920075892 41.771252685403105),6e4679c6-9805-4985-b22a-dcad22f0d423
6944,124324,,,,1360 W Jefferson Av ,,,33038,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17771054071211 41.77120841900535),a6d2d684-f5cd-44c4-b978-bcdffee11a9f
6945,124325,,,,1213 Brook Ln ,,,34888,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17207280918491 41.77112662714198),baa6dd0a-e38a-4301-8ef4-4536f9f95568
6946,124326,,,,229 Willoway Dr ,,,35070,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.16754734443705 41.77087820326858),b15b3254-202e-46b4-aeaa-00501e157da6
6947,124327,,,,1204 Brook Ln ,,,34974,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17151475242443 41.77075190486661),2e4a38a5-6b41-4617-8946-b3f0279c80d2
6948,124328,,,,304 S River Rd ,,,34450,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17459304693551 41.7706084205489),0813ff95-ee4c-464c-ba8a-375d2d118484
6949,124329,,,,237 Willoway Dr ,,,35066,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.16756062425702 41.77050283069087),4940c865-e937-4e03-acfa-53d16c5b8a3e
6950,124330,,,,316 Cottonwood Ln ,,,34534,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17702408569615 41.770337401712474),55c8c9bf-1e51-4b4f-ac9f-269d873e5077
6951,124331,,,,324 Berry Dr ,,,34990,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17334911542848 41.77010571419671),f61ee84a-6345-456c-8554-f51e6282ffaf
6952,124332,,,,321 S River Rd ,,,34468,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17534153586583 41.77009929478063),112fbe97-6190-4fbc-9c0a-95609a31386c
6953,124333,,,,1428 Hackberry Ct ,,,131266,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.18043757188936 41.76956658277897),266341cc-eb1c-4210-9ea2-51561742cbb7
6954,124334,,,,332 Berry Dr ,,,34992,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17331935028108 41.769872252270865),dbf0ba49-881a-43c6-8568-fca97d95a40a
6955,124335,,,,312 S Birchwood Dr ,,,34590,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.1780491397279 41.76987608883043),41d257d4-b024-4fd4-ae25-b86250782572
6956,124336,,,,325 S River Rd ,,,34470,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17526503141112 41.76991929666348),6bf582cc-12e3-4fdd-a792-1da65c08d577
6957,124338,,,,139 Testa Dr 203,,,33472,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.18307795293862 41.77086774666828),9317a794-67b8-4223-878b-4e4efbfe9831
6958,124339,,,,1348 Crab Apple Ct Hm,,,32472,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.18085371266233 41.7778813063883),ef33f061-b2e8-4bbf-83c3-65fba00be348
6959,124341,,,,1215 Chalet Rd Hm,,,6086,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17570974785976 41.780575520039676),b1bcc296-00fc-4c8c-a944-a44d8ce268ec
6960,124343,,,,1234 Chalet Rd Hm,,,6192,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17640573464708 41.77979257607716),095345e6-a7b1-4385-84ae-3e81923488eb
6961,124344,,,,,,,0,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17711036484941 41.779574251998376),b6112b2f-3412-474d-8ec6-5f4f03e675dc
6962,124345,,,,404 N River Rd ,,,131282,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17700547558655 41.777905448646585),f8e26311-6330-4869-990f-ed7a1a5b4b95
6963,124346,,,,1318 Chestnut Ridge Dr ,,,32838,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.1766672590849 41.77466877242168),36e1951b-12d7-4ead-9fe3-974be4e6b27a
6964,124347,,,,210 N Whispering Hills Rd ,,,33524,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.18103969790826 41.77680491709038),2cad1cc7-29db-4209-b9cc-e55dc8f31415
6965,124348,,,,1333 Brush Hill Cr ,,,33540,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17941404445766 41.77654753806823),ee4f9759-d9a6-469b-8c92-16bb1aba18ea
6966,124349,,,,1339 Brush Hill Cr ,,,33536,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.18000410004613 41.7765283182722),50f9b092-e11a-44e6-ae34-750121bf40f1
6967,124350,,,,1500 W Jefferson Av Hm,,,33998,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.1830533729131 41.76956716545977),2030a05d-ddeb-485c-8fd2-4665b559be58
6968,124351,,,,353 Cottonwood Ln ,,,34506,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17603354397659 41.76953611980214),491b5db8-a64b-4a50-81c7-55b62e936b8f
6969,124612,,,,1250 N Mill St Hm,,,16890,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.15429167149284 41.789235156310035),478baeac-ffa9-4662-99ac-40279473e879
6970,103651,,,,311 E Chicago Av ,,,28626,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.14334767533897 41.77236590577739),fd774bb3-a12e-4337-9f1f-5be0e754fec5
6971,112752,,,,982 West Ct Hm,,,17242,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.15752825664667 41.78638915607257),0e5276eb-a8d9-424a-9879-385cdba08fc9
6972,124342,,,,1224 W Ogden Av J,,,7232,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17608001061093 41.7810858157286),461eb20a-b6e1-4990-b6c6-52773c431e6b
6973,103629,,,,103 N Brainard St ,,,101656,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.14383471171215 41.775973543914915),709818c2-a4fc-4c97-bcdc-351663f49361
6974,124615,,,,636 Raymond Dr ,,,100038,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.18192708631614 41.78147825303021),4249b741-850b-41ad-bb8f-f931bd346f7e
6975,124616,,,,604 Raymond Dr ,,,119496,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.18266521013445 41.78125527340008),86e3ad83-0932-40d1-af23-97bc03d146c0
6976,109872,,,,1041 W Ogden Av ,,,14300,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17144342250545 41.784237974572264),7bc3fecb-7314-4f68-b7f5-6818dd08571c
6977,110143,,,,1250 W Ogden Av ,,,6216,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17729554002963 41.78060555820441),6a152dc6-bf94-42f1-8c00-2497c3fefb1d
6978,112906,,,,1280 W Ogden Av ,,,6212,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17869771411314 41.78044925843108),731d6fba-277c-4752-b97d-9b1110ebe991
6979,118567,,,,1263 Chalet Rd Hm,,,87982,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17853197883015 41.779767309906774),d4327c03-9aeb-4429-b00e-b1a43a42b96a
6980,104423,,,,500 Technology Dr Hm,,,17156,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.15586242284863 41.791037445048985),7b7aa01a-e76c-4085-96ae-2539573da90e
6981,107101,,,,1023 W Ogden Av ,,,14262,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.16858202221088 41.784649696962475),88e4de81-45aa-45ad-a861-1395e8c5c000
6982,115466,,,,1037 W Ogden Av ,,,14252,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.16816690172746 41.78423214664),e948843b-10e0-4a83-98dc-e182a053f5d8
6983,124665,,,,6 W Bauer Rd ,,,21468,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.14764076320331 41.79343178357981),65f9d1cf-1a15-46cd-8805-06be89c42232
6984,124666,,,,1437 N Washington St ,,,21464,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.14742541676706 41.793128526846616),9dfce9a7-9261-4333-9a89-c457ae70ceb1
6985,124667,,,,1433 N Main St ,,,21344,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.14827019877637 41.79282379325576),f48f009f-f842-4c28-9431-1bf09dbea868
6986,124668,,,,1012 N Washington St ,,,22268,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.14670854914094 41.787278114865686),e373dc79-0248-4770-b306-a0bd6c167cd6
6987,124669,,,,1002 N Washington St ,,,22262,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.14671378721948 41.78720298726982),bedeb9f5-99d9-4e33-9ca7-ad986fb233c7
6988,104218,,,,26w031 Bauer Rd ,,,22364,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.13047902828983 41.79313585899677),56cd5559-c91b-4f4e-8a74-8b7fb308895a
6989,124677,,,,904 Case St ,,,129644,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.13409755338515 41.78999899451327),395d1407-6ff6-469e-be0c-9c807b525dc8
6990,124680,,,,928 Case St ,,,129656,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.13340279890048 41.790002485629486),68cd6aa4-e8f9-425c-a711-9f76b77b0afe
6991,124681,,,,922 Case St ,,,129654,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.1335681266385 41.789998075141874),3654a360-1cdd-4ff5-aed7-eed1ac820b70
6992,124683,,,,914 Case St ,,,129650,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.13380458053032 41.790001617512395),e62c0b41-e597-45e9-94bc-96b97ebdc1a2
6993,124712,,,,1260 E Chicago Av ,,,40084,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.12120449527605 41.77543583586997),90c97aea-0069-4258-ae20-8bc13ff37695
6994,124713,,,,115 Olesen Dr Hm,,,40028,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.12046574910983 41.77416781438929),0fbbaf33-a1aa-4ba5-ad2a-108e380365b7
6995,124714,,,,300 N Charles Av Hm,,,27630,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.12898808687709 41.77897316911176),52407385-09af-408e-baf1-02834540c856
6996,124715,,,,,,,,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.13359588218447 41.773264409045986),a49c3ff9-5a52-451c-a0fb-6aa6990cb9e0
6997,120377,,,,960 E Chicago Av ,,,38982,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.13415423012371 41.772711262787794),904c2740-5003-4e00-89a1-a48f05b1939e
6998,124750,,,,192 E Chicago Av ,,,115112,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.14549137626211 41.77103971578056),91ecd3fe-99d1-4019-8f2c-bb490139b8c4
6999,124763,,,,1125 E Ogden Av Hm,,,78494,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.12765915641639 41.79331496538421),2c5baec4-44a3-4807-be4e-4f83a95f3e8c
7000,124769,,,,1120 E Ogden Av 100hm,,,25764,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.12741591206633 41.792010825860416),489f1e7e-9955-43d7-927f-68e373e9c03f
7001,124770,,,,1240 Iroquois Av Hm,,,25114,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.12261533763467 41.792370903427106),6f125d90-2fe4-4f49-8859-5994f3b24dcf
7002,124771,,,,1240 Iroquois Av Hm,,,25114,,True,True,,,,20100421102746,Esri,POINT (-88.12411477036149 41.79242364274946),3977b3be-0c89-4cbe-a94d-ace1f1728aeb
7003,124772,,,,,,,,,True,True,,,,20100421102746,Esri,POINT (-88.12438880144958 41.79339029806661),8de94e01-1bea-4abe-b3b9-9f8ce0caf2dd
7004,124773,,,,,,,,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.12258207521093 41.79366775734984),c2667399-b005-4fb4-93db-4ae8a2d71ec4
7005,124774,,,,,,,,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.12320611655034 41.7935361386569),136af602-b492-4e1b-9552-bb9fc6c7e12d
7006,124780,,,,605 E Ogden Av Hm,,,22444,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.13866691420257 41.786078114712154),ea83887d-eb80-4707-8eaa-ad39e03a22bb
7007,124781,,,,,,,22020,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.13858532283821 41.78658429862643),266bb05e-8ac6-41c2-85b5-b89673a643c4
7008,124782,,,,1100 Sherman Av Hm,,,25684,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.13511232132757 41.78875980407839),d906a762-f12e-4337-9c44-538af3d90603
7009,124784,,,,710 E Ogden Av Hm,,,24782,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.13496867806833 41.786160418596516),c8b497a2-34bb-404c-9766-aaf81754804e
7010,124785,,,,700 E Ogden Av ,,,24780,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.13562512133878 41.786142776706015),aa61c2a5-4540-427b-852a-19517c10c41b
7011,124786,,,,1020 E Ogden Av Hm,,,25778,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.13011196485193 41.790630813506645),5eecd94e-5dc0-47b6-b773-f0fe03859bee
7012,124787,,,,950 E Ogden Av ,,,25660,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.13200699240559 41.78917253480944),daac3e3b-2bb1-4a2c-82b3-0093a7d07112
7013,124791,,,,1525 N Loomis St ,,,19392,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.14352764844465 41.79469253471932),b43e4760-3076-40d1-b33a-fabd008696f1
7014,124828,,,,1103 N Mill St Hm,,,17012,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.15652695161862 41.7884602752188),d5e6bd45-2599-43ea-865c-d79d151bde95
7015,124829,,,,1515 Aurora Av ,,,34012,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.18311374787989 41.76581351110936),d3118e11-1a66-439c-9f13-99c4fdded2c4
7016,117523,,,,232 S Wright St ,,,37522,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.13902282475735 41.77182871205278),c8541cbd-ee95-4666-a290-5c7567992adb
7017,121376,,,,1300 W Ogden Av ,,,6246,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17942137260606 41.780189534506896),d7dcad65-bef5-4b33-8340-95ecdbd1830e
7018,124660,,,,664 Raymond Dr ,,,106252,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.18276360471334 41.782166832663044),39cc5b30-d412-4083-aba8-bac52ea0c4b0
7019,121375,,,,516 N River Rd ,,,85366,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17885789437393 41.781360711615086),ae924ff7-7851-4849-939d-799017a5d11f
7020,115866,,,,720 Raymond Dr 00248,,,84978,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.18200060255994 41.783653993024856),cd159037-5f19-4020-bab5-591262461f2e
7021,124928,,,,504 N River Rd ,,,116538,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17781052021168 41.78155098045113),706b0020-0cc8-4ee2-a4bb-ed20ac040301
7022,124929,,,,,,,,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.18218899755932 41.78369885040056),059666c1-1016-43d8-8713-0db69cbedd26
7023,124930,,,,,,,,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17463823155693 41.77970944326411),2175dd7a-9ad7-48c8-8d89-faffff6489fd
7024,124931,,,,,,,,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.17443762667335 41.779768199212576),f89e3e73-c5bf-40b5-a0b6-2653280078ae
7025,124942,,,,414 E 5th Av ,,,23020,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.14120597158947 41.780590128897764),584e7674-8bdb-41d3-adcc-5c828def1c42
7026,136971,,,,1214 Greensfield Dr ,,,25980,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.12358246921816 41.786764871100715),e121c73a-509c-4e54-88e7-b1339437596b
7027,136995,,,,5 E 14th Av ,,,21674,,True,True,Private,Private,,20100421102746,Esri,POINT (-88.14671893518587 41.79227447835988),88f77957-cc68-46bd-8d24-5b0e41fe5ed8
