WKT,objectid,facilityid,installdate,material,diameter,watertype,transmiss,enabled,activeflag,ownedby,maintby,lastupdate,lasteditor,globalid,comments,doc_name,status,shape_Length,ResourceID
"MULTILINESTRING M ((-122.383580332957 37.7740320561597 0,-122.383625168056 37.7740294373148 0,-122.383632069948 37.7740290341393 0))",2209,,2011-07-01T00:00:00.000,CPR,0.5,DW,,1,,12,,2014-11-06T16:51:39.000,JAH,{B9FD897E-D62E-4DAB-B23D-161A938E4CB7},Comprssr; WH; Washer; Sink;,Field Visit,ACT,14.99372634,B9FD897E-D62E-4DAB-B23D-161A938E4CB7
"MULTILINESTRING M ((-122.384404298872 37.7495496032314 0,-122.384429712988 37.7498157967963 0,-122.384385753536 37.749818442745 0))",2210,,,UNK,0.75,CW,,1,,1,,2014-03-31T17:22:30.000,JAH,{2EF8AA40-0A2F-4E91-AD7A-EFACF14D82CC},,8660-80-1,ACT,109.9504039,2EF8AA40-0A2F-4E91-AD7A-EFACF14D82CC
"MULTILINESTRING M ((-122.387288340934 37.7743270790494 0,-122.387281162502 37.7743272786863 0,-122.387250589585 37.774328098883 0))",2211,,,UNK,6,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{DD05598F-CC0B-4D83-8132-1811DA8D25BE},; ,,ACT,10.91736575,DD05598F-CC0B-4D83-8132-1811DA8D25BE
"MULTILINESTRING M ((-122.387221672894 37.7742109871077 0,-122.387220286506 37.7742074531232 0,-122.387207575585 37.7742082847556 0,-122.38720809283 37.7742144768076 0))",2212,,,GP,1.5,DW,,1,,12,,2014-05-29T14:16:51.000,JAH,{700288D4-57AD-4FF6-97A9-5E425B11BE21},Pipe open inside building.,Field Visit,ACT,7.293577273,700288D4-57AD-4FF6-97A9-5E425B11BE21
"MULTILINESTRING M ((-122.386909030182 37.774333302429 0,-122.386905014454 37.7743390263112 0,-122.386902952491 37.7743432670698 0,-122.386934050706 37.7743445320685 0,-122.386949613013 37.7745088486099 0,-122.386966873011 37.7745079108455 0))",2213,,,CPR,2,DW,,1,,1,,2014-06-03T14:28:16.000,JAH,{EA23D96F-65F9-43FB-B5E1-DEC87A309275},Under Deck,Field Visit,ACT,78.04083064,EA23D96F-65F9-43FB-B5E1-DEC87A309275
"MULTILINESTRING M ((-122.387224962983 37.7742019971259 0,-122.387220286506 37.7742074531232 0,-122.387221672894 37.7742109871077 0))",2214,,,GP,1.5,DW,,1,,12,,2014-05-29T14:16:51.000,JAH,{B271A731-ED70-4069-BAE7-EDB1AD78A24B},Pipe open inside building.,Field Visit,ACT,3.750579334,B271A731-ED70-4069-BAE7-EDB1AD78A24B
"MULTILINESTRING M ((-122.387281343796 37.7741989361102 0,-122.387224962983 37.7742019971259 0))",2215,,,GP,1.5,DW,,1,,8,,2014-05-29T14:16:51.000,JAH,{E852171F-6453-4704-91BD-62488F3467D6},Pipe open inside building.,Field Visit,ACT,16.33351121,E852171F-6453-4704-91BD-62488F3467D6
"MULTILINESTRING M ((-122.387142436289 37.7742101305232 0,-122.387015093916 37.7742773310583 0,-122.386909030182 37.774333302429 0))",2216,,1985-07-01T00:00:00.000,UNK,4,DW,,1,,1,,2014-05-29T14:08:22.000,JAH,{8D96C154-DBE5-456E-8043-E32618062034},On Apron,Field Visit,ACT,81.00822617,8D96C154-DBE5-456E-8043-E32618062034
"MULTILINESTRING M ((-122.387250589585 37.774328098883 0,-122.387239967502 37.7742048354545 0,-122.387220286506 37.7742074531232 0,-122.387207575585 37.7742082847556 0,-122.387142436289 37.7742101305232 0))",2217,,,UNK,4,CW,,1,,1,,2014-06-03T14:34:09.000,JAH,{0B168D68-C12A-46E1-8001-1C300DB86FF8},Assumed new route based on ground asphalt footprint.,Field Visit,ACT,73.28036436,0B168D68-C12A-46E1-8001-1C300DB86FF8
"MULTILINESTRING M ((-122.387024748643 37.7732202036253 0,-122.387157428752 37.7732876396603 0,-122.387185792137 37.7735923411294 0))",2218,,,DIP,6,CW,,1,,1,,2014-06-04T09:31:50.000,JAH,{7DC1FB52-5EBD-4358-A290-84F96A9417D1},Assumed based on meter location and asphalt footprints.,Field Visit,ACT,156.786766,7DC1FB52-5EBD-4358-A290-84F96A9417D1
"MULTILINESTRING M ((-122.387018906971 37.7742719871224 0,-122.386997945643 37.7742576383208 0,-122.386992506691 37.7741992088462 0))",2219,,,CPR,2,CW,,1,,1,,2014-06-03T14:40:19.000,JAH,{196C3098-69C0-42ED-8860-40426B47F9EB},"On Deck branch, under pier for driveway.",Field Visit,ACT,29.33346245,196C3098-69C0-42ED-8860-40426B47F9EB
"MULTILINESTRING M ((-122.387015093916 37.7742773310583 0,-122.387012364316 37.7742741069602 0,-122.387018906971 37.7742719871224 0))",2220,,,CPR,2,CW,,1,,1,,2014-06-03T14:40:19.000,JAH,{E663F7EA-6451-4F8B-AC9C-F40B1855DA62},"On Deck branch, under pier for driveway.",Field Visit,ACT,3.456874747,E663F7EA-6451-4F8B-AC9C-F40B1855DA62
"MULTILINESTRING M ((-122.387031004949 37.773623134142 0,-122.387026601563 37.773612837997 0,-122.387013503287 37.773471949537 0,-122.387027091484 37.7734711534471 0,-122.387033978552 37.7734707503086 0))",2221,,,CPR,0,DW,,1,,1,,2013-01-10T16:29:38.000,JAH,{C2EC61ED-C1EC-4A47-88F9-BC7AEAA5EB74},,,ACT,61.33314028,C2EC61ED-C1EC-4A47-88F9-BC7AEAA5EB74
"MULTILINESTRING M ((-122.387037602396 37.773626480172 0,-122.387031004949 37.773623134142 0))",2222,,,CPR,0,DW,,1,,1,,2013-01-10T16:29:38.000,JAH,{CDF6252C-0E5B-4B99-BC65-813A468C7545},,,ACT,2.262838,CDF6252C-0E5B-4B99-BC65-813A468C7545
"MULTILINESTRING M ((-122.387021993784 37.7732916416778 0,-122.387012156892 37.7732922164022 0,-122.386995876729 37.7732967190055 0,-122.386979597675 37.7733012206877 0,-122.38693679694 37.7733037217376 0))",2223,,,DIP,6,DW,,1,,1,,2014-06-04T17:51:56.000,JAH,{2F6182EE-5546-4B9F-B5E3-8BFF1FB348E6},Heavily rusted. unknown if still active.,Under_Pier_Inspection(2014-06-11),ACT,25.22023467,2F6182EE-5546-4B9F-B5E3-8BFF1FB348E6
"MULTILINESTRING M ((-122.387024496338 37.7732950469486 0,-122.387012515311 37.7732960903791 0,-122.386995876729 37.7732967190055 0,-122.386973882307 37.7732980038278 0,-122.386916424109 37.773283656133 0,-122.38684362861 37.7732879088687 0))",2224,,,PVC,6,DW,,1,,1,,2014-06-04T17:53:27.000,JAH,{68ED4003-9940-4C95-8F19-7CAF5DEE593B},Unknown if water or sewer.,Under_Pier_Inspection(2014-06-11),ACT,53.17853021,68ED4003-9940-4C95-8F19-7CAF5DEE593B
"MULTILINESTRING M ((-122.387012156892 37.7732922164022 0,-122.387012515311 37.7732960903791 0,-122.387013043526 37.7733017766775 0,-122.387015389101 37.7733270676723 0,-122.387015768947 37.7733311593994 0))",2225,,,DIP,6,DW,,1,,1,,2014-06-04T17:51:56.000,JAH,{C62DF895-44A2-4E79-8238-94889A03A1AB},Heavily rusted. unknown if still active.,Under_Pier_Inspection(2014-06-11),ACT,14.21834696,C62DF895-44A2-4E79-8238-94889A03A1AB
"MULTILINESTRING M ((-122.385743143902 37.7882756118598 0,-122.385741738896 37.788270234289 0,-122.38575868144 37.7882674462439 0,-122.385734798288 37.7881760148904 0))",2226,,2010-07-01T00:00:00.000,CPR,1.5,DW,,1,,1,,2014-06-19T14:34:25.000,JAH,{720FD457-B90C-4F89-BAF0-62857E57973F},Overhead DW water pipe for tenants.,Field Inspection,ACT,40.99976768,720FD457-B90C-4F89-BAF0-62857E57973F
"MULTILINESTRING M ((-122.386580107468 37.7881379120847 0,-122.386582215656 37.788145979318 0))",2227,,2010-07-01T00:00:00.000,CPR,0.5,DW,,1,,1,,2014-06-19T14:34:25.000,JAH,{360AF1C9-52C1-47C2-9362-771D58868617},Overhead DW water pipe for tenants.,Field Inspection,ACT,2.9999646,360AF1C9-52C1-47C2-9362-771D58868617
"MULTILINESTRING M ((-122.383625168056 37.7740294373148 0,-122.38362765484 37.7740375535342 0,-122.383628416146 37.7740457703223 0,-122.383628603805 37.7740540206091 0))",2228,,2011-07-01T00:00:00.000,CPR,0.5,DW,,1,,12,,2014-11-06T16:53:03.000,JAH,{8ECE35CD-B01D-411B-A70A-FCE4CADF9417},WH; Washer; Sink;,Field Visit,ACT,9.046013379,8ECE35CD-B01D-411B-A70A-FCE4CADF9417
"MULTILINESTRING M ((-122.383625930496 37.7740376540848 0,-122.383629380319 37.7740374529656 0))",2229,,2011-07-01T00:00:00.000,CPR,0.5,DW,,1,,12,,2014-11-06T16:53:43.000,JAH,{AB47E4E1-A4C5-4219-ACBD-F757B8032BDE},,Field Visit,ACT,0.999771337,AB47E4E1-A4C5-4219-ACBD-F757B8032BDE
"MULTILINESTRING M ((-122.383626691802 37.7740458708729 0,-122.383630141625 37.7740456697537 0))",2230,,2011-07-01T00:00:00.000,CPR,0.5,DW,,1,,12,,2014-11-06T16:53:43.000,JAH,{C86A565F-0D7A-4BB6-9026-BE80BABE6762},,Field Visit,ACT,0.999771336,C86A565F-0D7A-4BB6-9026-BE80BABE6762
